,id_mahasiswa,judul,abstrak,kata_kunci,topik_skripsi
10,4720,"PERANCANGAN ANTARMUKA ""PHOTOGRAPH TREATMENT"" UNTUK PENDERITA DEMENSIA ALZHEIMER PADA LANSIA","Demensia adalah penurunan fungsi kognitif dan kinerja otak yang
biasanya mempengaruhi lansia. Penyebab utama demensia adalah penyakit Alzheimer, yaitu 60% -70%. Salah satu karakteristik orang dengan demensia Alzheimer ringan adalah gangguan kognitif seperti aphasia (fungsi bahasa menurun), agnosia (kesulitan mengenali atau mengidentifikasi objek) dan anomie (kesulitan menemukan penamaan kata dan objek). Penggunaan foto dalam terapi untuk penderita demensia Alzheimer dapat meningkatkan fungsi kognitif di otak. Penggunaan teknologi dapat mencegah lansia dari penurunan kognitif dan meningkatkan fungsi kerja sehari-hari dan juga meningkatkan kualitas hidup. Tetapi ada 3 masalah utama yang menyulitkan lansia dalam penggunaan ponsel. Pertama adalah Cognition yang terdiri dari masalah memori, Fisik yang terdiri dari masalah gerakan (motorik) dan Persepsi yang terdiri dari masalah penglihatan. Dengan menggunakan Metode “User Centered Design”, aplikasi “Photograph Treatment” dibuat agar mudah digunakan oleh lansia menggunakan pengukuran berdasarkan efektivitas, efisiensi, dan kepuasan pengguna. Solusi dari penelitian ini ditemukan bahwa aplikasi berbasis tombol digunakan dalam aplikasi “Photograph Treatment”.","Dementia, Mild Dementia, Photograph Treatment, effectiveness, efficiacy and satisfaction rate, User Centered Design, MMSE",5
11,4430,IMPLEMENTASI SISTEM PEMANTAU JARAK JAUH DETAK JANTUNG PASIEN,"Jantung merupakan organ vital dalam tubuh manusia dimana kesehatan jantung itu sendiri mencerminkan kondisi kesehatan tubuh orang tersebut. Kasus penyakit kronis yang berhubungan dengan jantung di Indonesia menurut data Kementrian Kesehatan Republik Indonesia pada tahun 2013 diestimasikan sebesar 1.606.000 kasus untuk usia 45 tahun keatas dimana jumlah kasus tertinggi terjadi pada usia 55 sampai 64 tahun. Kunjungan dokter yang tidak teratur dan kurangnya kesadaran pasien untuk melakukan pemantauan rutin karena merasa sehat membuat penanganan penyakit jantung menjadi terlambat. Oleh karena itu, dibangun sebuah sistem pemantau detak jantung pasien jarak jauh berbasis Internet of Things (IoT) yang dapat berkomunikasi dengan perangkat pengguna lain menggunakan cloud storage firebase untuk menyimpan data detak jantung pasien yang ditangkap oleh sensor. Pengambilan data detak jantung menggunakan sensor Pulse Heart Rate Sensor XD-58C yang menggunakan green light untuk menghitung perubahan volume darah pada pembuluh darah. Sensor Pulse Heart Rate Sensor XD-58C memiliki hasil rata - rata berbeda dengan pengambilan denyut nadi secara manual sebesar 4,3 denyut per menit dengan kecepatan pengiriman data dari sensor ke firebase di bawah 1 detik dengan tingkat akurasi alat sebesar 86,57%.","IoT, Denyut jantung, Sensor, Firebase",2
12,4668,PEMBUATAN SISTEM PENDATAAN UMAT PAROKI MARIA ASSUMPTA KLATEN BERBASIS APLIKASI ANDROID,"Dalam rangka penyesuaian struktur data umat baru dengan Keuskupan Agung Semarang, maka Paroki Santa Maria Assumpta merasa perlu untuk melakukan pendataan ulang (sensus) secara menyeluruh. Untuk kebutuhan tersebut, dibutuhkan aplikasi pendukung pendataan berbasis Android sehingga sebagian besar umat dapat mendata diri secara mandiri, sedangkan bagi umat yang tidak memiliki perangkat Android dibantu menggunakan Google Form yang dikerjakan oleh Petugas Pencatat Data Umat (PPDU) dan merupakan di luar pembahasan penelitian ini. Aplikasi berbasis Andorid ini nantinya dinamakan “Gematen”. Pengembangan aplikasi dilakukan dengan menggunakan metode pengembangan Rapid Application Development (RAD). Penelitian ini menguji tiga hal, yaitu pengujian black box yang akan mencatat permasalahan yang terjadi selama pengujian sistem, pengujian system usability scale untuk menentukan tingkat kepuasan pengguna aplikasi, serta menganalisis laporan – laporan masalah yang dilaporkan oleh pengguna aplikasi.  Aplikasi Gematen berhasil diintegrasikan ke web service untuk data umat milik Paroki Santa Maria Assumpta Klaten dengan telah merilis enam versi aplikasi. Meskipun pengintegrasian berhasil dilakukan, kenyataanna di lapangan masih terdapat beberapa permasalahan yang terjadi terhadapbeberapa pengguna aplikasi Gematen pada perangkat tertentu. Penilaian aplikasi Gematen berdasarkan tingkat kepuasan pengguna adalah ""Cukup"". Skor tersebut dipengaruhi oleh faktor bug dari aplikasi yang terjadi pada beberapa pengguna perihal pengambilan gambar profil. Agar pengembangan tetap dapat dilakukan di masa mendatang, penulis telahmempersiapkan dokumen standarisasi yang harus diikuti pengembang selanjutnya di repositori privat di GitHub, sebuah layanan git yang cukup terkenal","data umat Paroki, sensus, Android",5
13,4467,ANALISIS DAN PENERAPAN SISTEM INFORMASI PELAYANAN PUSKESMAS SAMBAS BERBASIS WEB,"Puskesmas merupakan instansi kesehatan tingkat pertama yang bertujuan untuk melaksanakan upaya kesehatan di wilayah kerja puskesmas tersebut. Proses pelayanan yang terjadi puskesmas masih secara manual dimana hal ini didukung oleh penelitian sebelumnya masalah yang dialami selama ini adalah proses pelayanan akan membutuhkan waktu yang lama. Masalah ini yang menjadi dasar penelitian untuk membangun sebuah sistem informasi pelayanan untuk membantu meningkatkan kinerja pegawai puskesmas dalam melayani pasien. Penelitian ini dilakukan di puskesmas Sambas Kalimantan Barat.  Penelitian ini menggunakan metode Rapid Application Development (RAD) dimana metode ini memiliki keuntungan yaitu proses pengembangan sistem lebih cepat, dan metode ini melibatkan pengguna dalam proses pembuatan sistem hal ini akan menghasilkan sistem yang sesuai dengan keinginan dan kebutuhan pengguna. sistem yang dibuat akan dievaluasi menggunakan skenario pengujian, Technology Acceptance Model (TAM) untuk mengukur tingkat penerimaan pengguna terhadap teknologi dan System Usability Scale (SUS) untuk mengukur kegunaan sistem yang dibuat kedua pengujian ini sesuai untuk dilakukan pada penelitian yang menggunakan metode Rapid Application Development (RAD) dimana metode RAD adalah metode yang melibatkan pengguna dalam pembuatan sistem agar sistem dapat sesuai dengan keinginan dan kebutuhan pengguna. Dari hasil evaluasi yang dilakukan, hasil yang didapat cukup baik dari hasil waktu skenario pengujian menunjukan pasien dalam mengerjakan task mendapatkan nilai persentase 100%, pegawai dalam mengerjakan task  mendapatkan persentase 89%, dan pegawai administrasi dalam mengerjakan task mendapatkan nilai persentase 91%. Pada hasil pengujian penerimaan dari 5 hipotesis yang diajukan. Diperoleh hasil yang menunjukan semua hipotesis tersebut diterima, Berdasarkan hasil tersebut maka dapat disimpulkan bahwa kemudahan dan kegunaan sistem informasi pelayanan untuk meningkatkan efektivitas pekerjaan pegawai meningkatkan minat dan sikap positif terhadap penggunaan sistem informasi pelayanan puskesmas Sambas, dengan adanya sikap positif terhadap penggunaan sistem juga meningkatkan minat pegawai dalam menggunakan sistem informasi pelayanan secara terus-menerus untuk menunjang kegiatan pegawai puskesmas dalam bidang pelayanan. Pada hasil pengujian kegunaan (Usability) dengan menggunakan metode System Usability Scale, diperoleh skor SUS yaitu 71,07. Berdasarkan skala SUS, sistem dikatakan sudah cukup baik dengan grade scale mendapatkan nilai C, adjective rating bernilai Good, dan acceptability ranges dapat diterima (acceptable).","Rapid Application Development, Technology Acceptance Model , System Usability Scale",5
14,4554,PERANCANGAN ANTARMUKA APLIKASI SOSIAL MEDIA UNTUK LANSIA BERBASIS MOBILE,"Pada umumnya masalah yang paling banyak terjadi pada lansia adalah kesepian. Salah satu faktor penyebab kesepian pada lansia adalah kurangnya perhatian yang diberikan oleh keluarga atau kerabat terdekat akibat dari mobilitas yang semakin tinggi. Peningkatan mobilitas ini menyebabkan komunikasi dan interaksi antara lansia dengan keluarga atau kerabat semakin berkurang dan sulit untuk dilakukan. Komunikasi yang baik adalah jalan keluar dari permasalahan
kesepian lansia. Untuk menjalin komunikasi yang baik dengan lansia bisa memanfaatkan media sosial, dengan menggunakan sosial media diharapkan interaksi antara lansia dengan keluarga, kerabat, dan dunia luar semakin terjangkau sehingga tidak terhambat oleh jarak, waktu dan tempat. Dalam perancangan antarmuka aplikasi sosial media diperlukan sebuah metode yang bernama ucd (user centered design). Dengan menggunakan metode ucd dapat mengidentifikasikan kebutuhan-kebutuhan user dalam hal ini user adalah lansia. Pada penelitian ini peneliti membuat sebuah rancangan antarmuka aplikasi sosial media berdasarkan hasil wawancara langsung dengan lansia. Antarmuka aplikasi yang telah dibangun dapat digunakan dengan mudah oleh lansia dan fitur-fiturnya dapat digunakan dengan baik. Setelah melakukan pengujian aplikasi dengan standar keberhasilan 70% , berikut ini rincian hasil setiap task : task 1 memperoleh hasil 63%, task 2 memperoleh hasil 100%, task 3 memperoleh hasil 100%, task 4 memperoleh hasil 98%, task 5 memperoleh hasil 98%, task 6 memperoleh hasil 100% dan task 7 memperoleh hasil 63%.","Lansia, Sosial Media, User Centered Design, Antarmuka",5
15,4615,PENGEMBANGAN APLIKASI WARTA JEMAAT BERBASIS ANDROID UNTUK KALANGAN LANSIA MENGGUNAKAN UJI USABILITAS,"Jemaat kalangan lanjut usia umumnya sudah memiliki kekurangan fisik. Kekurangan ini dapat menghalangi mereka untuk datang ke Gereja, sehingga sangat memerlukan warta jemaat. Aplikasi warta jemaat berbasis Android dapat membantu jemaat yang tidak hadir sehingga tetap mendapatkan informasi mengenai kegiatan gereja secara real-time. Pengembangan aplikasi diperlukan agar aplikasi lebih mudah digunakan khususnya oleh kalangan lansia.
Salah satu aplikasi warta jemaat yang telah digunakan oleh umat Paroki Klaten bernama “Gematen”. Aplikasi yang dikembangkan berbasis Android dan menggunakan framework Flutter dan telah diunggah di PlayStore. Aplikasi dibangun menggunakan basis data MySQL dan otentikasi menggunakan Firebase. Pengembangan aplikasi dikhususkan pada fungsi view pada bagian Beranda dan Jadwal untuk memudahkan penggunaan. Pengembangan berfokus pada framework Flutter dan pengolahan data pada basis data MySQL. Pengembangan aplikasi dilakukan hingga dua iterasi, dan tiap iterasi aplikasi diujikan kepada responden kalangan lansia dalam bentuk Task Scenario, System Usability Scale, dan wawancara. Pada aplikasi Gematen dilakukan dua kali
pengujian usabilitas yang didapat data yang lebih baik dari sebelumnya. Task Scenario mendapatkan penyingkatan waktu dengan rata-rata 13,8% atau sekitar 4,4 detik. Skor SUS pada iterasi kedua sudah mendapatkan diatas nilai standar 68, dengan skor 71,125 dan mendapatkan Grade C. Mayoritas responden sudah
mengaku puas dengan aplikasi yang diujikan pada iterasi kedua. Penelitian lebih lanjut yang diharapkan dari penelitian ini adalah pengembangan fitur, seperti cache, penyederhanaan kategori, fitur pengiriman pesan dengan pengguna lain, permintaan layanan misa / minyak suci, Gematen untuk platform web, dan fitur lainnya yang sesuai dengan kebutuhan Paroki Santa Maria Assumpta Klaten.","Flutter, Usability Testing, Task Scenario, System Usability Scale",5
16,4678,PENERAPAN DESAIN JARINGAN LORA BERBASIS APLIKASI IoT PADA SISTEM MONITORING AKTIVITAS PENGAWASAN GEDUNG,"Di Universitas Kristen Duta Wacana, terdapat satpam yang bertugas menjaga beberapa lokasi sesuai dengan jadwalnya. Saat satpam tersebut selesai menjaga lokasi tersebut, maka satpam harus kembali ke kantor pusat untuk melaporkan kejadian pada lokasi tersebut. Setelah itu satpam dapat melanjutkan ke titik berikutnya. Hal tersebut tentu tidak efektif, karena satpam harus bolak-balik ke kantor pusat hanya untuk melaporkan kejadian. Oleh karena itu, dibuatlah sebuah penelitian untuk mengembangkan sistem monitoring aktivitas pengawasan gedung berbasis aplikasi IoT menggunakan koneksi WiFi. Namun sistem tersebut akan sulit diimplementasikan di UKDW, karena UKDW terdiri dari banyak gedung sehingga apabila mengandalkan koneksi WiFi yang hanya dapat menjangkau belasan meter saja, maka akan sulit untuk melakukan pengiriman data. Selain itu, pengembangan sistem ini juga memakan biaya yang cukup tinggi serta daya yang cukup tinggi juga karena harus memastikan setiap titik jaga satpam harus menjangkau koneksi WiFi. Berangkat dari masalah tersebut, penulis membuat penelitian untuk mengembangkan jaringan LoRa yang akan diterapkan pada sistem tersebut. Selain jaringan LoRa, penulis juga melakukan pengembangan web admin, back-end keseluruhan sistem, serta script python. Tujuan yang ingin dicapai pada penelitian ini adalah menerapkan desain jaringan LoRa berbasis aplikasi IoT pada sistem monitoring aktivitas pengawasan
gedung serta mengevaluasi performa dari jaringan tersebut.
Manfaat yang didapatkan dari penelitian ini adalah dapat meningkatkan efektivitas kinerja satpam dalam menjaga lokasi dan memudahkan supervisor satpam dalam mengevaluasi keamanan di UKDW melalui halaman admin yang dapat menampilkan laporan keseluruhan penjagaan satpam.","Internet of Things, Penjadwalan satpam, LoRa, MQTT, QRCode, WiFi module, microcontroller, NodeMCU ESP8266, python, laravel, VueJS",1
17,4812,"PEMBANGUNAN DATA MART PADA PENELITIAN, PENGABDIAN KEPADA MASYARAKAT, DAN PUBLIKASI DOSEN INFORMATIKA UKDW","Kemajuan pendidikan tinggi tidak lepas dari kualitas dan mutu pendidikannya. Salah satu parameter penilaian tersebut dilihat dari Akreditasi, baik itu Akreditasi Perguruan Tinggi maupun Akreditasi Program Studi. Mengikuti kebijakan dari BAN-PT, Prodi Informatika UKDW menyiapkan diri untuk mengikuti Akreditasi Program Studi menggunakan IAPS 4.0 (Instrument Akreditasi Program Studi). Salah satu esensi yang cukup penting dan menjadi perhatian dalam IAPS yaitu tentang penelitian dan PkM (Pengabdian Kepada Masyarakat), dimana hal tersebut juga yang menjadi tridharma perguruan tinggi. Untuk itu, penelitian ini bertujuan untuk menghasilkan sebuah data mart yang menyimpan data historis penelitian, PkM dan publikasi dosen Prodi Informatika UKDW. Selain untuk memenuhi dokumen pada IAPS, penelitian ini juga bertujuan untuk membantu dekanat dalam melakukan analisis terkait penelitian, pengabdian dan publikasi dosen. Untuk dapat melakukan penelitian ini, yang pertama kali dilakukan adalah melakukan analisis kebutuhan. Analisis kebutuhan didapat dari tabel-tabel pada IAPS, dimana keseluruhan pertanyaan pada tabel tersebut sifatnya analisis. Sumber data terkait kebutuhan tersebut didapatkan dari database FTI yang sudah diolah oleh tim Data Warehouse FTI. Berdasarkan kebutuhan dan sumber data tersebut, dibuatlah sebuah skema data warehouse. Skema yang digunakan yaitu fact constellation schema. Dari skema itu, data diolah dengan melakukan ETL (Extract Transform Load) secara berulang, sampai data yang dihasilkan sudah benar dan konsisten. Hasil dari ETL berupa data yang sifatnya analisis. Terakhir adalah melakukan visualisasi sesuai dengan analisis kebutuhan. Berdasarkan implementasi yang dilakukan, keseluruhan data dapat diolah, dimulai dari sumber data hingga menjadi sebuah data mart. Jumlah data dan isi dari data tersebut juga konsisten. Lalu, data yang dihasilkan mampu menjawab semua kebutuhan KPI (Key Performance Indicator) yang dibuat, hal tersebut dibuktikan dengan tampilan visualisasi dashboard.","Data warehouse, Data mart, ETL, Fact constellation schema, KPI",3
18,4485,"PEMBANGUNAN DASHBOARD BEASISWA DAN PINJAMAN
PROGRAM STUDI INFORMATIKA UKDW","Ketua program studi (kaprodi) memiliki banyak tugas dan tanggung jawab yang harus dilaksanakan dalam kegiatan akademik. Salah satu tugas dari seorang kaprodi adalah melaporkan seluruh pelaksanaan kegiatan di suatu prodi. Untuk itu, diperlukan suatu sistem yang dapat digunakan untuk memantau kegiatan operasional sehari-hari dan memberikan laporan. Dashboard adalah sebuah tampilan panel informasi yang digunakan dalam suatu organisasi untuk mengevaluasi suatu masalah sehingga memudahkan
seseorang untuk mengambil keputusan. Penelitian ini bertujuan melakukan perancangan sebuah dashboard beasiswa dan pinjaman dengan menggunakan metode prototyping. Prototyping adalah metode pengembangan perangkat lunak, yang berupa model fisik kerja sistem dan berfungsi sebagai versi awal dari sistem. (Ogedebe & Jacob, 2012) Hasil rata-rata pengujian task success pada kedua iterasi, yaitu 96,66 sehingga sistem yang dibangun dapat dikatakan cukup efektif dalam menampilkan informasi beasiswa dan pinjaman serta mudah untuk dipelajari. Evaluasi desain antarmuka yang dilakukan menggunakan System Usability Scale (SUS) kepada 5 orang responden pada masing-masing iterasi dan menghasilkan skor SUS 75,2 pada iterasi I dan 76,6 pada iterasi II. Berdasarkan hasil tersebut diperoleh rata-rata skor SUS untuk kedua iterasi, yaitu 75,9. Dengan demikian, antarmuka sistem dinyatakan baik dengan grade scale bernilai C, adjective rating bernilai Good, dan acceptability ranges dapat diterima (acceptable).","dashboard, prototyping, system usability scale, task success",5
19,4427,TEMU KEMBALI DOKUMEN SUMBER RUJUKAN DALAM KASUS DAUR ULANG TEKS,"Deteksi daur ulang teks biasanya dikhususkan untuk deteksi plagiarisme yang terjadi, terutama pada tulisan akademik. Dokumen kandidat yang diperoleh dari proses temu kembali kurang akurat sehingga proses text alignment dan pasca pemrosesan menjadi terlalu berat. Diperlukan pengembangan pada proses temu kembali sehingga dapat mengimbangi perkembangan pada proses text alignment dan pasca pemrosesan. Dalam tulisan ini, proses temu kembali dikembangkan dengan memanfaatkan pemilihan kata kunci pada algoritma pembuatan ringkasan. Setelah kata kunci ditemukan, dokumen kandidat akan dipilih dengan membandingkan query yang didapatkan dengan dokumen sumber menggunakan tf-idf dan kemiripan kosinus. Dokumen yang dipilih kemudian akan diuji dengan filtering sebanyak satu hingga sepuluh dokumen dan tanpa filtering. Nilai presisi dan recall terbaik dokumen artifisial didapatkan dari pengujian dengan filtering sebanyak satu dokumen dengan nilai presisi 0,967 dan recall 0,967. Nilai recall 0,66 didapatkan dari dokumen tes tersimulasi dengan pengujian tanpa filtering. Diperlukan pengujian lebih lanjut untuk data artifisial dokumen dengan menggunakan sinonim. Selain itu, diperlukan pula pengujian lebih lanjut untuk data dokumen tes tersimulasi dengan penyamaran bentuk ringkasan dan pengujian dengan mempertimbangkan semantik dari query pencarian.","pembobotan lokal kata, tf-idf, recall, temu kembali",3
20,4595,IMPLEMENTASI INTERNET OF THINGS (IOT) PADA KOTAK OBAT PINTAR UNTUK LANSIA,"Meminum atau mengonsumsi obat dengan tepat waktu adalah hal yang penting bagi orang yang sedang sakit. Obat yang diberikan oleh resep dokter atau apoteker memiliki berbagai macam aturan contohnya, beberapa obat harus dikonsumsi 3 kali sehari, 2 kali sehari, dan 1 kali sehari, kemudian terdapat aturan sesudah makan atau sebelum makan. Pasien yang dirawat di rumah sakit diawasi oleh suster, dokter, dan mendapat pengawasan lebih dari pihak rumah sakit, tapi bagaimana jika pasien tersebut dirawat jalan dan pasien tersebut seorang lansia. Dengan hadirnya teknologi IoT yang tidak terlalu mahal maka dibuatlah kotak obat pintar yang digunakan untuk mengingatkan pasien rawat jalan untuk mengonsumsi obat yang mana mengimplementasikan teknologi IoT dan aplikasi android yang digunakan untuk mengatur kotak obat tersebut. Kotak obat tersebut dapat mengingatkan pasien untuk mengonsumsi obat dengan modul alarm yang ada pada kotak obat pintar. Digunakan System Usability Scale (SUS) untuk mengukur keberhasilan aplikasi. Kotak obat pintar diuji langsung dengan data-data yang dibuat untuk menguji sistem yang ada. Hasil pengujian kotak obat pintar dengan data yang ada menunjukan bahwa untuk tiap case yang ada, sistem kotak obat pintar berjalan sebagaimana mestinya. Hasil pengujian aplikasi dari seluruh responden mendapatkan skor rata-rata SUS 73,75. Hasil skor tersebut menunjukan bahwa aplikasi dapat diterima, mendapatkan grade scale bernilai B, dan mendapatkan nilai good.","Lansia, Internet of Things, Smartphone, Aplikasi Android, System Usability Scale",9
21,4471,PENERAPAN FRAMEWORK SEMANTIC WEB UNTUK PENYEDIAAN LAYANAN INFORMASI ALAT-ALAT MUSIK TRADISIONAL INDONESIA,"Alat musik merupakan seni yang memiliki nilai yang indah dari suara yang dihasilkan. Seni alat musik tradisional merupakan salah satu hasil kebudayaan yang dikenal sejak nenek moyang. Alat musik tradisional dikagumi bahkan digunakan untuk mengiringi upacara atau pertunjukan hiburan. Penyediaan infrastruktur objek budaya alat musik tradisional khusus Indonesia dapat menggunakan beberapa pendekatan, salah satunya adalah semantic web. Dengan memanfaatkan semantic web, informasi tentang alat musik tradisional Indonesia direpresentasikan dalam bentuk ontologi. Dalam penelitian ini, ontologi dibangun dengan menggunakan metode Methontology. Metode Methontology dalam penelitian ini terdiri dari 4 tahap, yaitu spesifikasi, knowledge acquisition, konseptualisasi dan implementasi. Tahap spesifikasi adalah menentukan ruang lingkup ontologi dari objek budaya. Tahap knowledge acquisition adalah menganalisis teks informal, untuk mempelajari konsep-konsep utama yang ada dalam buku. Tahap konseptualisasi adalah melakukan ekstraksi dengan cara menerapkan N-triple yaitu subjek, predikat, dan objek. Dalam tahap konseptual akan dihasilkan juga diagram T-box untuk pemodelan objek. Tahap implementasi adalah membangun ontologi objek budaya alat-alat musik tradisional Indonesia kedalam bentuk OWL menggunakan aplikasi protégé. Informasi alat musik tradisional Indonesia dibangun dengan menggunakan bahasa pemrograman Java dengan framework spring boot. Dalam pemrograman web berbasis semantic web dalam penelitian ini sistem dapat menghubungkan resource alat musik tradisional Indonesia dengan resource-resource id.dbpedia.org dengan menggunakan endpoint dbpedia Indonesia. Penelitian ini melaporkan hasil dari tahap spesifikasi, knowledge acquisition, konseptualisasi dan implementasi. Hasil akhir penelitian ini adalah representasi pengetahuan alat musik tradisional Indonesia berbasis OWL dalam semantic web.","semantic web, methontology, ontologi, alat musik, Indonesia, endpoint, id.dbpedia.org, protégé",2
22,4508,REPRESENTASI INFORMASI FILM DAN LAGU DAERAH BERBASIS SEMANTIC WEB,"Film dan lagu adalah karya seni yang dihasilkan dari ekspresi kesenian dengan menggunakan alat – alat seni maupun teknologi. Dengan merepresentasikan informasi film dan lagu daerah ke dalam web, maka informasi – informasi tersebut dapat disimpan dan diakses oleh banyak orang. Dalam penelitian ini, web yang akan dibuat adalah web yang merepresentasikan informasi film dan lagu daerah dengan berbasis Semantic Web. Dalam penelitian ini, digunakan metode Methontology untuk membangun ontologi. Tahapan metode Methontology dalam penelitian ini terdiri dari 4 tahap, yaitu spesifikasi, knowledge acquisition, konseptualisasi, dan implementasi. Tahap spesifikasi adalah menentukan ruang lingkup ontologi dari objek film dan lagu daerah. Tahap knowledge acquisition adalah menganalisis teks dalam buku, untuk mempelajari konsep-konsep yang ada dalam buku. Tahap konseptualisasi adalah melakukan ekstraksi data ke dalam bentuk subjek, predikat, dan objek. Tahap konseptualisasi juga akan menghasilkan diagram T-Box untuk pemodelan objek. Tahap implementasi adalah membangun ontologi film dan lagu daerah Indonesia ke dalam bentuk OWL menggunakan aplikasi Protégé.
Informasi film dan lagu daerah Indonesia dibangun dengan menggunakan bahasa pemrograman JavaScript dengan framework Vue.js. Dalam pemrograman web berbasis semantic web dalam penelitian ini, sistem dapat menghubungkan data film dan lagu daerah Indonesia dengan data di id.dbpedia.org dengan menggunakan endpoint dbpedia Indonesia. Penelitian ini melaporkan hasil dari tahap spesifikasi, knowledge acquisition, konseptualisasi, dan implementasi. Hasil akhir penelitian ini adalah representasi informasi film dan lagu daerah Indonesia berbasis semantic web.","semantic web, Methontology, film, lagu, Indonesia, endpoint, protégé, apache jena fuseki",2
23,4732,PENERAPAN PERMODELAN TOPIK UNTUK PENCARIAN DOKUMEN TERMIRIP,"Sebuah dokumen sering kali sulit diproses oleh komputer karena jika setiap kata dijadikan fitur maka dimensi data akan sangat besar dan akan memperlambat atau bahkan tidak memungkinkan untuk diproses (Shahmirzadi, Lugowski, & Younge, 2018). Salah satu pendekatan untuk mengatasi masalah tersebut adalah pemodelan topik. Pemodelan topik sering kali digunakan untuk menemukan pola-pola yang ada pada dokumen. Daripada menggunakan setiap kata sebagai fitur, akan lebih efektif jika hanya menggunakan beberapa kata saja untuk merepresentasikan suatu dokumen. Salah satu platform yang menyediakan produk pemodelan topik adalah Lexikat. Penelitian ini berfokus pada penggunaan topik yang dihasilkan Lexikat sebagai fitur untuk mencari dokumen termirip. Term dan bobot dari topik yang dihasilkan Lexikat akan digunakan sebagai fitur. Fitur dari dokumen ini akan diukur kemiripannya dengan fitur dari dokumen lain menggunakan cosine similarity. Penulis akan menggunakan dataset 20Newsgroups dan bereksperimen dengan algortima Lexikat dengan mengubah parameter dan pembobotan untuk pemodelan topik. Hasil menunjukkan bahwa pemodelan topik yang menggunakan pembobotan TF-IDF menghasilkan skor terbaik jika jumlah topik yang digunakan sebagai query hanya 1 yaitu F-measure sebesar 0.323 dan break-even point sebesar 0.307, sedangkan pembobotan TF menghasilkan skor terbaik jika jumlah topik yang digunakan sebesar 50 yaitu dengan F-measure 0.274, dan break-even point sebesar 0.265. Pencarian dokumen menggunakan query dari pemodelan topik Lexikat berhasil mengurangi waktu pengukuran kemiripan dokumen sebanyak 50%-90%.","TFIDF, Pemodelan Topik, Pencarian Dokumen, Kolokasi, Lexikat",3
24,4744,EVALUASI DAN PERANCANGAN ANTARMUKA SITUS E-COMMERCE PLANET BOOK STORE,"Situs Planet Book Store adalah salah satu situs jual beli buku dimana pengguna bisa melakukan pemesanan dan pembelian buku pada situs tersebut. Antarmuka yang baik sangat penting dalam sebuah situs jual beli karena pengguna akan melakukan interaksi pada situs tersebut. Maka dari itu pengujian usabilitas serta peningkatan usabilitas diperlukan agar pengguna dapat dengan  mudah berinteraksi dengan situs tersebut.  Penelitian ini dilakukan untuk memperbaiki antarmuka yang dirasa perlu untuk diperbaiki dari situs ini. Untuk peneliti mengetahui usabilitas atau kebergunaan situs ini, peneliti menggunakan usability testing dengan menggunakan prinsip ISO 9241-11 yang terdiri dari 3 pengukuran yaitu efektifitas (effectiveness),efisiensi (efficiency), serta kepuasan (satisfaction). Dari hasil akhir penelitian ini terdapat peningkatan yaitu nilai rata-rata efektifitas dengan completion rate mengalami peningkatan dari 64% menjadi 92%. Kemudian nilai rata-rata efisiensi dengan overall relative efficiency mengalami peningkatan dari 43% menjadi 84%, serta nilai rata-rata kepuasan dengan kuisioner System Usability Scale (SUS) juga mengalami peningkatan dari 53,87  menjadi 85,25.","Usability testing, ISO 9241-11",5
25,4652,PENERAPAN INTERNET OF THINGS DALAM SISTEM PENCARIAN TEMPAT PARKIR DENGAN METODE FMADM,"Supir bus pariwisata yang berkunjung ke Malioboro, terkadang mengalami kesulitan saat mencari tempat parkir. Hal tersebut dikarenakan supir bus tidak mendapatkan ruang untuk parkir saat sampai di tempat parkir tertentu, sehingga harus mencari tempat parkir lain. Akibatnya, waktu berkunjung menjadi terpotong.
Dalam mencegah masalah tersebut, perlu dibuat sistem berbasis komputer yang dapat merekomendasikan tempat parkir bus. Sehingga waktu dalam berkunjung lebih efektif dan efisien.
Penelitian ini bertujuan untuk menyediakan aplikasi yang dapat
merekomendasikan tempat parkir menggunakan algoritma FMADM dan penerapan internet of things. Aplikasi ini dijalankan dengan platform Android. Rekomendasi yang dihasilkan diperoleh dengan memperhatikan 3 kriteria yaitu slot tersisa, jarak, dan durasi. Sisa slot tempat parkir diperoleh menggunakan perhitungan bus yang keluar dan masuk tempat parkir. Pada pintu masuk dan keluar parkir, terpasang alat pendeteksi bus, yang dibuat menggunakan mikrokotroler NodeMCU ESP8266, Laser Transmitter KY008, dan Laser Receiver. Sementara itu, jarak dan durasi diperoleh menggunakan Google Distance Matrix API. Aplikasi rekomendasi tempat parkir dibuat dengan bahasa pemrograman Flutter dan Sails JS. Pada penelitian ini diuji ketepatan implementasi algoritma FMADM, akurasi alat deteksi bus dan performa aplikasi dalam merekomendasikan tempat parkir Dari Hasil dari pengujian dibuktikan bahwa rekomendasi yang dihasilkan dari algoritma FMADM memiliki persentase 80% dalam memperhatikan slot tersisa tempat parkir, 93,33% dalam memperhatikan jarak dan waktu tempuh menuju tempat parkir. Kemudian, deteksi panjang bus yang dihasilkan menggunakan sensor laser, juga sudah memiliki tingkat akurasi yang cukup baik, yaitu sebesar 96,67%. Dengan adanya sistem ini, supir bus menjadi lebih mudah dan cepat dalam memilih tempat parkir, saat akan berkunjung ke Malioboro dan sekitarnya.","Internet of Things, Rekomendasi Tempat Parkir, Algoritma FMADM, NodeMCU ESP8266, Modul Laser, Android, Flutter, Sails JS",0
